Timestamp,Camera ID,Error,Anomaly Threshold,Object Prediction
2024-11-26 23:42:29,2,0.00673,0.005956,0.999488
2024-11-26 23:42:30,2,0.006725,0.005956,0.99944174
2024-11-26 23:42:31,2,0.006718,0.005956,0.9994859
2024-11-26 23:42:32,2,0.006721,0.005956,0.999444
2024-11-26 23:42:33,2,0.006721,0.005956,0.99945664
2024-11-26 23:42:35,2,0.006715,0.005956,0.99948555
2024-11-26 23:42:36,2,0.006738,0.005956,0.99946356
2024-11-26 23:42:37,2,0.00672,0.005956,0.9994602
2024-11-26 23:42:38,2,0.006734,0.005956,0.9994784
2024-11-26 23:42:39,2,0.006755,0.005956,0.999495
2024-11-26 23:42:40,2,0.00672,0.005956,0.999463
2024-11-26 23:42:41,2,0.006751,0.005956,0.99946874
2024-11-26 23:42:42,2,0.006742,0.005956,0.9994754
2024-11-26 23:42:43,2,0.006738,0.005956,0.9994962
2024-11-26 23:42:44,2,0.006741,0.005956,0.9994691
2024-11-26 23:42:46,2,0.006722,0.005956,0.9994262
2024-11-26 23:42:47,2,0.006723,0.005956,0.99946946
2024-11-26 23:42:48,2,0.006737,0.005956,0.99944335
2024-11-26 23:42:49,2,0.006733,0.005956,0.99945056
2024-11-26 23:42:50,2,0.006734,0.005956,0.9994705
2024-11-26 23:42:52,2,0.006726,0.005956,0.99943274
2024-11-26 23:42:53,2,0.006743,0.005956,0.99939716
2024-11-26 23:42:54,2,0.006722,0.005956,0.99951375
2024-11-26 23:42:55,2,0.006748,0.005956,0.9994642
2024-11-26 23:42:56,2,0.006731,0.005956,0.99942386
2024-11-26 23:42:57,2,0.006751,0.005956,0.9994579
2024-11-26 23:42:58,2,0.006742,0.005956,0.9994543
2024-11-26 23:43:00,2,0.006745,0.005956,0.99947983
2024-11-26 23:43:01,2,0.006729,0.005956,0.99950534
2024-11-26 23:43:02,2,0.006741,0.005956,0.999484
2024-11-26 23:43:03,2,0.006742,0.005956,0.9994612
2024-11-26 23:43:04,2,0.006727,0.005956,0.9994578
2024-11-26 23:43:05,2,0.006737,0.005956,0.9994396
2024-11-26 23:43:07,2,0.006751,0.005956,0.9994783
2024-11-26 23:43:08,2,0.006741,0.005956,0.9995162
2024-11-26 23:43:09,2,0.006737,0.005956,0.9994572
2024-11-26 23:43:10,2,0.006734,0.005956,0.99947506
2024-11-26 23:43:11,2,0.006744,0.005956,0.9994958
2024-11-26 23:43:12,2,0.006761,0.005956,0.9994862
2024-11-26 23:43:14,2,0.00674,0.005956,0.9994547
2024-11-26 23:43:15,2,0.006737,0.005956,0.9994688
2024-11-26 23:43:16,2,0.006754,0.005956,0.9994901
2024-11-26 23:43:17,2,0.006762,0.005956,0.9994814
2024-11-26 23:43:18,2,0.006742,0.005956,0.99946034
2024-11-26 23:43:19,2,0.006745,0.005956,0.9994662
2024-11-26 23:43:21,2,0.006752,0.005956,0.99945706
2024-11-26 23:43:22,2,0.006742,0.005956,0.99948484
2024-11-26 23:43:23,2,0.006759,0.005956,0.9994909
2024-11-26 23:43:25,2,0.006723,0.005956,0.9994504
2024-11-26 23:43:26,2,0.006737,0.005956,0.9994953
2024-11-26 23:43:27,2,0.006733,0.005956,0.9994906
2024-11-26 23:43:28,2,0.006736,0.005956,0.99951136
2024-11-26 23:43:29,2,0.006739,0.005956,0.9994771
2024-11-26 23:43:31,2,0.00675,0.005956,0.99949116
2024-11-26 23:43:32,2,0.006751,0.005956,0.99947655
2024-11-26 23:43:33,2,0.006744,0.005956,0.99947244
2024-11-26 23:43:34,2,0.006752,0.005956,0.99949354
2024-11-26 23:43:35,2,0.006761,0.005956,0.9994681
2024-11-26 23:43:36,2,0.00675,0.005956,0.9994972
2024-11-26 23:43:37,2,0.006752,0.005956,0.9994758
2024-11-26 23:43:39,2,0.006754,0.005956,0.9995033
2024-11-26 23:43:40,2,0.006742,0.005956,0.9994738
2024-11-26 23:43:41,2,0.006751,0.005956,0.99949163
2024-11-26 23:43:42,2,0.006738,0.005956,0.99947006
2024-11-26 23:43:43,2,0.006747,0.005956,0.999474
2024-11-26 23:43:44,2,0.006753,0.005956,0.99947524
2024-11-26 23:43:45,2,0.006741,0.005956,0.9994673
2024-11-26 23:43:46,2,0.006752,0.005956,0.99950695
2024-11-26 23:43:47,2,0.006744,0.005956,0.9995
2024-11-26 23:43:48,2,0.006742,0.005956,0.99949193
2024-11-26 23:43:50,2,0.00675,0.005956,0.9994718
2024-11-26 23:43:51,2,0.00674,0.005956,0.9994849
2024-11-26 23:43:52,2,0.006751,0.005956,0.99949753
2024-11-26 23:43:53,2,0.006759,0.005956,0.99951476
2024-11-26 23:43:54,2,0.006761,0.005956,0.99947906
2024-11-26 23:43:55,2,0.006764,0.005956,0.999492
2024-11-26 23:43:56,2,0.006772,0.005956,0.9995133
2024-11-26 23:43:57,2,0.00676,0.005956,0.9995165
2024-11-26 23:43:58,2,0.006751,0.005956,0.9994835
2024-11-26 23:43:59,2,0.006759,0.005956,0.999507
2024-11-26 23:44:00,2,0.006767,0.005956,0.9995048
2024-11-26 23:44:02,2,0.006769,0.005956,0.9995043
2024-11-26 23:44:03,2,0.006775,0.005956,0.9994857
2024-11-26 23:44:04,2,0.006786,0.005956,0.99949956
2024-11-26 23:44:05,2,0.006756,0.005956,0.9994924
2024-11-26 23:44:06,2,0.006774,0.005956,0.99951214
2024-11-26 23:44:07,2,0.006776,0.005956,0.9995164
2024-11-26 23:44:09,2,0.006749,0.005956,0.9995055
2024-11-26 23:44:10,2,0.00677,0.005956,0.9995048
2024-11-26 23:44:11,2,0.006777,0.005956,0.9995093
2024-11-26 23:44:13,2,0.00677,0.005956,0.99951726
2024-11-26 23:44:14,2,0.00676,0.005956,0.9994641
2024-11-26 23:44:15,2,0.00676,0.005956,0.9994984
2024-11-26 23:44:16,2,0.006758,0.005956,0.9994985
2024-11-26 23:44:18,2,0.006779,0.005956,0.99950856
2024-11-26 23:44:19,2,0.006768,0.005956,0.9994841
2024-11-26 23:44:20,2,0.00676,0.005956,0.99953043
2024-11-26 23:44:22,2,0.006775,0.005956,0.9994973
2024-11-26 23:44:23,2,0.006765,0.005956,0.99949414
2024-11-26 23:44:24,2,0.006781,0.005956,0.99949217
2024-11-26 23:44:25,2,0.006756,0.005956,0.99947685
2024-11-26 23:44:26,2,0.00677,0.005956,0.99949914
2024-11-26 23:44:27,2,0.006761,0.005956,0.9994947
2024-11-26 23:44:28,2,0.00676,0.005956,0.99948895
2024-11-26 23:44:29,2,0.006762,0.005956,0.9995027
2024-11-26 23:44:31,2,0.006766,0.005956,0.99948615
2024-11-26 23:44:32,2,0.007805,0.005956,0.88508135
2024-11-27 00:13:30,2,0.00386,0.003533,0.2975642
2024-11-27 00:13:31,2,0.003862,0.003723,0.29896468
2024-11-27 00:13:36,1,0.005583,0.005552,0.47155878
2024-11-27 00:13:45,2,0.003958,0.003912,0.30600587
2024-11-27 00:14:02,1,0.005859,0.005742,0.70601666
2024-11-27 00:14:02,0,0.006384,0.00631,0.46652704
2024-11-27 00:14:03,0,0.006875,0.00631,0.7310348
2024-11-27 00:14:03,1,0.006344,0.005742,0.7960983
2024-11-27 00:14:04,1,0.006282,0.005742,0.78314567
2024-11-27 00:14:04,0,0.006876,0.00631,0.72706634
2024-11-27 00:14:05,1,0.006284,0.005742,0.7874829
2024-11-27 00:14:05,0,0.006836,0.00631,0.72532946
2024-11-27 00:14:07,0,0.006855,0.00631,0.72638357
2024-11-27 00:14:07,1,0.006283,0.005742,0.7859278
2024-11-27 00:14:08,0,0.006845,0.00631,0.72870255
2024-11-27 00:14:08,1,0.006283,0.005742,0.7901768
2024-11-27 00:14:09,0,0.006854,0.00631,0.7251853
2024-11-27 00:14:09,1,0.006154,0.005742,0.7798047
2024-11-27 00:14:10,0,0.006838,0.00631,0.72620475
2024-11-27 00:14:10,1,0.006169,0.005742,0.7914889
2024-11-27 00:14:11,1,0.006193,0.005742,0.78355426
2024-11-27 00:14:11,0,0.006862,0.00631,0.74209005
2024-11-27 00:14:12,0,0.007257,0.00631,0.51809055
2024-11-27 00:14:12,1,0.006157,0.005742,0.82054836
2024-11-27 00:14:13,1,0.005859,0.005742,0.50391483
2024-11-27 00:14:14,0,0.00633,0.00631,0.84578305
2024-11-27 00:14:16,0,0.006553,0.00631,0.8443134
2024-11-27 00:14:17,0,0.006556,0.00631,0.844039
2024-11-27 00:14:18,0,0.006556,0.00631,0.8424246
2024-11-27 00:14:19,0,0.006546,0.00631,0.8399126
2024-11-27 00:14:20,0,0.006514,0.00631,0.8406783
2024-11-27 00:14:21,0,0.006532,0.00631,0.84030163
2024-11-27 00:14:22,0,0.006521,0.00631,0.84054816
2024-11-27 00:14:23,0,0.006525,0.00631,0.8401463
2024-11-27 00:14:24,0,0.006526,0.00631,0.838168
2024-11-27 00:14:25,0,0.006531,0.00631,0.83938855
2024-11-27 00:14:26,0,0.00653,0.00631,0.83706844
2024-11-27 00:14:27,0,0.006544,0.00631,0.8355615
2024-11-27 00:14:28,0,0.00653,0.00631,0.83269167
2024-11-27 00:14:29,0,0.006531,0.00631,0.83364785
2024-11-27 00:14:30,0,0.006529,0.00631,0.8367094
2024-11-27 00:14:31,0,0.006531,0.00631,0.8338568
2024-11-27 00:14:32,0,0.006534,0.00631,0.8347031
2024-11-27 00:14:33,0,0.006529,0.00631,0.8333906
2024-11-27 00:14:34,0,0.00653,0.00631,0.8313695
2024-11-27 00:14:35,0,0.006533,0.00631,0.8316133
2024-11-27 00:14:36,0,0.006535,0.00631,0.8330893
2024-11-27 00:14:38,0,0.006533,0.00631,0.83182204
2024-11-27 00:15:20,0,0.006533,0.00631,0.82794094
2024-11-27 00:15:21,0,0.006534,0.00631,0.8293966
2024-11-27 00:15:22,0,0.006526,0.00631,0.82776463
2024-11-27 00:15:23,0,0.00653,0.00631,0.82797885
2024-11-27 00:15:24,0,0.006528,0.00631,0.82724935
2024-11-27 00:15:25,0,0.006524,0.00631,0.82810223
2024-11-27 00:15:26,0,0.006536,0.00631,0.82988054
2024-11-27 00:15:27,0,0.006527,0.00631,0.825413
2024-11-27 00:15:28,0,0.00653,0.00631,0.82761604
2024-11-27 00:15:29,0,0.006536,0.00631,0.8247438
2024-11-27 00:15:31,0,0.006539,0.00631,0.8268638
2024-11-27 00:15:32,0,0.00649,0.00631,0.82928354
2024-11-27 00:15:33,0,0.006522,0.00631,0.827783
2024-11-27 00:15:34,0,0.006518,0.00631,0.82972056
2024-11-27 00:15:35,0,0.006533,0.00631,0.83142096
2024-11-27 00:15:36,0,0.006529,0.00631,0.82854205
2024-11-27 00:15:37,0,0.006531,0.00631,0.8289445
2024-11-27 00:15:38,0,0.006531,0.00631,0.8294751
2024-11-27 00:15:39,0,0.006538,0.00631,0.83139145
2024-11-27 00:15:40,0,0.006542,0.00631,0.83100766
2024-11-27 00:15:42,0,0.00654,0.00631,0.83033615
2024-11-27 00:15:43,0,0.006509,0.00631,0.82734334
2024-11-27 00:15:44,0,0.006508,0.00631,0.8252458
2024-11-27 00:15:45,0,0.006508,0.00631,0.82991564
2024-11-27 00:15:46,0,0.006532,0.00631,0.8267388
2024-11-27 00:15:47,0,0.00652,0.00631,0.82780606
2024-11-27 00:15:48,0,0.006528,0.00631,0.8281361
2024-11-27 00:15:49,0,0.006518,0.00631,0.8284571
2024-11-27 00:15:50,0,0.006531,0.00631,0.82614625
2024-11-27 00:15:51,0,0.006548,0.00631,0.8251124
2024-11-27 00:15:53,0,0.006541,0.00631,0.82676417
2024-11-27 00:15:54,0,0.006521,0.00631,0.8271229
2024-11-27 00:15:55,0,0.006527,0.00631,0.82586884
2024-11-27 00:15:56,0,0.006534,0.00631,0.82729375
2024-11-27 00:15:57,0,0.006511,0.00631,0.82632893
2024-11-27 00:15:58,0,0.006538,0.00631,0.8251516
2024-11-27 00:15:59,0,0.006544,0.00631,0.82982266
2024-11-27 00:16:00,0,0.006535,0.00631,0.82655513
2024-11-27 00:16:01,0,0.006539,0.00631,0.8256578
2024-11-27 00:16:02,0,0.006539,0.00631,0.8271567
2024-11-27 00:16:03,0,0.006545,0.00631,0.82611185
2024-11-27 00:16:04,0,0.006537,0.00631,0.8290092
2024-11-27 00:16:05,0,0.006532,0.00631,0.8255446
2024-11-27 00:16:06,0,0.006539,0.00631,0.8247508
2024-11-27 00:16:07,0,0.006531,0.00631,0.82762265
2024-11-27 00:16:08,0,0.006532,0.00631,0.8263271
2024-11-27 00:16:09,0,0.006531,0.00631,0.8272615
2024-11-27 00:16:11,0,0.006518,0.00631,0.8284565
2024-11-27 00:16:12,0,0.006519,0.00631,0.8289269
2024-11-27 00:16:13,0,0.006541,0.00631,0.8306492
2024-11-27 00:16:14,0,0.006542,0.00631,0.83832777
2024-11-27 00:16:15,0,0.00717,0.00631,0.7238978
2024-11-27 00:16:16,0,0.00741,0.00631,0.91835773
2024-11-27 00:16:17,0,0.007441,0.00631,0.91827255
2024-11-27 00:16:38,1,0.006756,0.00631,0.82541585
2024-11-27 00:16:38,0,0.006366,0.00631,0.39758497
2024-11-27 00:16:39,0,0.006757,0.00631,0.5864643
2024-11-27 00:16:40,0,0.006731,0.00631,0.5845389
2024-11-27 00:16:41,0,0.006746,0.00631,0.5854585
2024-11-27 00:16:42,0,0.006749,0.00631,0.58994937
2024-11-27 00:16:43,0,0.006755,0.00631,0.58897907
2024-11-27 00:28:31,2,0.006537,0.006342,0.99981296
2024-11-27 00:28:31,0,0.006358,0.006342,0.9999804
2024-11-27 00:28:32,1,0.006368,0.006342,0.9999621
2024-11-27 00:28:32,2,0.007654,0.006342,0.9997289
2024-11-27 00:28:32,0,0.006577,0.006342,1.0
2024-11-27 00:28:34,0,0.006663,0.006342,1.0
2024-11-27 00:28:35,0,0.006686,0.006342,1.0
2024-11-27 00:28:36,0,0.006681,0.006342,1.0
2024-11-27 00:28:37,0,0.006656,0.006342,1.0
2024-11-27 00:28:43,0,0.006741,0.006697,1.0
2024-11-27 00:28:50,0,0.007521,0.006906,1.0
2024-11-27 00:28:51,0,0.007121,0.006906,1.0
2024-11-27 00:28:52,0,0.007109,0.006906,1.0
2024-11-27 00:28:53,0,0.007129,0.006906,1.0
2024-11-27 00:28:55,0,0.007103,0.006976,1.0
2024-11-27 00:30:37,0,0.00677,0.006697,1.0
2024-11-27 00:30:47,0,0.006936,0.006925,0.9999999
2024-11-27 00:30:48,0,0.007087,0.006925,0.99999964
2024-11-27 00:30:49,0,0.007005,0.006925,0.9999981
2024-11-27 00:31:26,0,0.006936,0.006925,0.9989777
2024-11-27 00:31:27,1,0.006426,0.006342,1.0
2024-11-27 00:31:34,0,0.006277,0.005784,0.99999946
2024-11-27 00:31:35,0,0.006271,0.00624,0.9999997
2024-11-27 00:31:43,0,0.007059,0.006621,0.99999994
2024-11-27 00:31:44,0,0.007433,0.006621,1.0
2024-11-27 00:31:45,0,0.007415,0.006621,1.0
2024-11-27 00:31:46,0,0.007429,0.006621,1.0
2024-11-27 00:31:48,0,0.007374,0.006621,1.0
2024-11-27 00:31:49,0,0.007342,0.006621,1.0
2024-11-27 00:31:50,0,0.007382,0.006621,1.0
2024-11-27 00:31:51,0,0.007389,0.006621,1.0
2024-11-27 00:31:52,0,0.007387,0.006621,1.0
2024-11-27 00:31:53,0,0.007387,0.006621,1.0
2024-11-27 00:31:54,0,0.00738,0.006621,1.0
2024-11-27 00:31:55,0,0.007373,0.006621,1.0
2024-11-27 00:31:56,0,0.007371,0.006621,1.0
2024-11-27 00:31:57,0,0.007374,0.006621,1.0
2024-11-27 00:31:58,0,0.007362,0.006621,1.0
2024-11-27 00:32:00,0,0.007368,0.006621,1.0
2024-11-27 00:32:01,0,0.007373,0.006621,1.0
2024-11-27 00:32:02,0,0.007393,0.006621,1.0
2024-11-27 00:32:03,0,0.007382,0.006621,1.0
2024-11-27 00:32:04,0,0.007307,0.006621,1.0
2024-11-27 00:32:05,0,0.007359,0.006621,1.0
2024-11-27 00:32:06,0,0.007288,0.006621,1.0
2024-11-27 00:32:07,0,0.007278,0.006621,1.0
2024-11-27 00:32:08,0,0.007335,0.006621,1.0
2024-11-27 00:32:09,0,0.007352,0.006621,1.0
2024-11-27 00:32:10,0,0.007352,0.006621,1.0
2024-11-27 00:32:11,0,0.007348,0.006621,1.0
2024-11-27 00:32:12,0,0.007343,0.006621,1.0
2024-11-27 00:32:14,0,0.007356,0.006621,1.0
2024-11-27 00:32:15,0,0.00735,0.006621,1.0
2024-11-27 00:32:16,0,0.007347,0.006621,1.0
2024-11-27 00:32:17,0,0.007361,0.006621,1.0
2024-11-27 00:32:18,0,0.007341,0.006621,1.0
2024-11-27 00:32:19,0,0.007357,0.006621,1.0
2024-11-27 00:32:20,0,0.007356,0.006621,1.0
2024-11-27 00:32:21,0,0.007372,0.006621,1.0
2024-11-27 00:32:23,0,0.007362,0.006621,1.0
2024-11-27 00:32:24,0,0.007351,0.006621,1.0
2024-11-27 00:32:25,0,0.007349,0.006621,1.0
2024-11-27 00:32:26,0,0.007274,0.006621,1.0
2024-11-27 00:32:27,0,0.007349,0.006621,1.0
2024-11-27 00:32:28,0,0.007349,0.006621,1.0
2024-11-27 00:32:29,0,0.007341,0.006621,1.0
2024-11-27 00:32:30,0,0.00734,0.006621,1.0
2024-11-27 00:32:31,0,0.007342,0.006621,1.0
2024-11-27 00:32:32,0,0.007344,0.006621,1.0
2024-11-27 00:32:34,0,0.007344,0.006621,1.0
2024-11-27 00:32:35,0,0.007298,0.006621,1.0
2024-11-27 00:32:36,0,0.007353,0.006621,1.0
2024-11-27 00:32:37,0,0.007344,0.006621,1.0
2024-11-27 00:32:38,0,0.007335,0.006621,1.0
2024-11-27 00:32:39,0,0.007346,0.006621,1.0
2024-11-27 00:32:41,0,0.007365,0.006621,1.0
2024-11-27 00:32:42,0,0.00735,0.006621,1.0
2024-11-27 00:32:43,0,0.007336,0.006621,1.0
2024-11-27 00:32:44,0,0.007301,0.006621,1.0
2024-11-27 00:32:45,0,0.007359,0.006621,1.0
2024-11-27 00:32:46,0,0.007344,0.006621,1.0
2024-11-27 00:32:47,0,0.007339,0.006621,1.0
2024-11-27 00:32:48,0,0.007342,0.006621,1.0
2024-11-27 00:32:50,0,0.007339,0.006621,1.0
2024-11-27 00:32:51,0,0.007332,0.006621,1.0
2024-11-27 00:32:52,0,0.007347,0.006621,1.0
2024-11-27 00:32:53,0,0.00734,0.006621,1.0
2024-11-27 00:32:54,0,0.007346,0.006621,1.0
2024-11-27 00:32:55,0,0.007315,0.006621,1.0
2024-11-27 00:32:56,0,0.00734,0.006621,1.0
2024-11-27 00:32:57,0,0.007345,0.006621,1.0
2024-11-27 00:32:59,0,0.00733,0.006621,1.0
2024-11-27 00:33:00,0,0.007337,0.006621,1.0
2024-11-27 00:33:01,0,0.007344,0.006621,1.0
2024-11-27 00:33:02,0,0.007342,0.006621,1.0
2024-11-27 00:33:03,0,0.00733,0.006621,1.0
2024-11-27 00:33:04,0,0.007321,0.006621,1.0
2024-11-27 00:33:05,0,0.007343,0.006621,1.0
2024-11-27 00:33:06,0,0.007334,0.006621,1.0
2024-11-27 00:33:08,0,0.007333,0.006621,1.0
2024-11-27 00:33:09,0,0.007338,0.006621,1.0
2024-11-27 00:33:10,0,0.007318,0.006621,1.0
2024-11-27 00:33:11,0,0.007287,0.006621,1.0
2024-11-27 00:33:12,0,0.007319,0.006621,1.0
2024-11-27 00:33:13,0,0.007318,0.006621,1.0
2024-11-27 00:33:14,0,0.007326,0.006621,1.0
2024-11-27 00:33:15,0,0.007342,0.006621,1.0
2024-11-27 00:33:17,0,0.007332,0.006621,1.0
2024-11-27 00:33:18,0,0.007342,0.006621,1.0
2024-11-27 00:33:19,0,0.007342,0.006621,1.0
2024-11-27 00:33:20,0,0.007267,0.006621,1.0
2024-11-27 00:33:21,0,0.007322,0.006621,1.0
2024-11-27 00:33:22,0,0.007324,0.006621,1.0
2024-11-27 00:33:23,0,0.007321,0.006621,1.0
2024-11-27 00:33:24,0,0.007308,0.006621,1.0
2024-11-27 00:33:25,0,0.007327,0.006621,1.0
2024-11-27 00:33:27,0,0.007339,0.006621,1.0
2024-11-27 00:33:28,0,0.007325,0.006621,1.0
2024-11-27 00:33:29,0,0.007284,0.006621,1.0
2024-11-27 00:33:30,0,0.007318,0.006621,1.0
2024-11-27 00:33:31,0,0.007318,0.006621,1.0
2024-11-27 00:33:32,0,0.007325,0.006621,1.0
2024-11-27 00:33:34,0,0.007337,0.006621,1.0
2024-11-27 00:33:35,0,0.007332,0.006621,1.0
2024-11-27 00:33:36,0,0.007335,0.006621,1.0
2024-11-27 00:33:37,0,0.007325,0.006621,1.0
2024-11-27 00:33:38,0,0.007317,0.006621,1.0
2024-11-27 00:33:39,0,0.007326,0.006621,1.0
2024-11-27 00:33:40,0,0.007331,0.006621,1.0
2024-11-27 00:33:41,0,0.007328,0.006621,1.0
2024-11-27 00:33:43,0,0.007331,0.006621,1.0
2024-11-27 00:33:44,0,0.007342,0.006621,1.0
2024-11-27 00:33:45,0,0.007332,0.006621,1.0
2024-11-27 00:33:46,0,0.007337,0.006621,1.0
2024-11-27 00:33:47,0,0.007323,0.006621,1.0
2024-11-27 00:33:48,0,0.007328,0.006621,1.0
2024-11-27 00:33:49,0,0.00732,0.006621,1.0
2024-11-27 00:33:50,0,0.007332,0.006621,1.0
2024-11-27 00:33:51,0,0.007324,0.006621,1.0
2024-11-27 00:33:52,0,0.007329,0.006621,1.0
2024-11-27 00:33:53,0,0.007334,0.006621,1.0
2024-11-27 00:33:54,0,0.007327,0.006621,1.0
2024-11-27 00:33:56,0,0.007325,0.006621,1.0
2024-11-27 00:33:57,0,0.007336,0.006621,1.0
2024-11-27 00:33:58,0,0.007324,0.006621,1.0
2024-11-27 00:33:59,0,0.007302,0.006621,1.0
2024-11-27 00:34:00,0,0.007309,0.006621,1.0
2024-11-27 00:34:01,1,0.006367,0.006342,0.9999823
2024-11-27 00:34:02,0,0.008343,0.006621,1.0
2024-11-27 00:34:03,0,0.008676,0.006621,0.99999964
2024-11-27 00:34:04,0,0.007605,0.006621,1.0
2024-11-27 00:34:05,0,0.006706,0.006621,1.0
2024-11-27 00:34:06,0,0.006728,0.006621,1.0
2024-11-27 00:34:08,0,0.006708,0.006621,1.0
2024-11-27 00:34:09,0,0.006728,0.006621,1.0
2024-11-27 00:34:10,0,0.006712,0.006621,1.0
2024-11-27 00:34:11,0,0.006677,0.006621,1.0
2024-11-27 00:34:12,0,0.00671,0.006621,1.0
2024-11-27 00:34:13,0,0.006699,0.006621,1.0
2024-11-27 00:34:14,0,0.006702,0.006621,1.0
2024-11-27 00:34:15,0,0.006716,0.006621,1.0
2024-11-27 00:34:16,0,0.006706,0.006621,1.0
2024-11-27 00:34:17,0,0.006726,0.006621,1.0
2024-11-27 00:34:18,0,0.006719,0.006621,1.0
2024-11-27 00:34:19,0,0.006715,0.006621,1.0
2024-11-27 00:34:20,0,0.006628,0.006621,1.0
2024-11-27 00:34:21,0,0.007616,0.006621,1.0
2024-11-27 00:34:22,0,0.008215,0.006621,1.0
2024-11-27 00:34:23,0,0.007966,0.006621,1.0
2024-11-27 00:34:24,0,0.007735,0.006621,1.0
2024-11-27 00:34:25,0,0.006771,0.006621,1.0
2024-11-27 00:34:33,2,0.006651,0.006342,0.99999875
2024-11-27 00:34:54,0,0.006736,0.006621,0.9999995
2024-11-27 00:34:56,0,0.006806,0.006621,0.9999979
2024-11-27 00:34:56,1,0.00636,0.006342,0.99998325
2024-11-27 00:34:57,0,0.006949,0.006621,0.9999998
2024-11-27 00:35:06,2,0.006428,0.006342,0.99997824
2024-11-27 00:35:07,2,0.006864,0.006342,0.9999878
2024-11-27 00:35:08,2,0.007089,0.006342,0.9999942
2024-11-27 00:35:09,2,0.007039,0.006342,0.9999893
2024-11-27 00:35:11,0,0.006747,0.006621,1.0
2024-11-27 00:35:12,0,0.007423,0.006621,1.0
2024-11-27 00:35:13,0,0.007374,0.006621,1.0
2024-11-27 00:35:14,0,0.007365,0.006621,1.0
2024-11-27 00:35:16,0,0.006802,0.006621,0.99999475
2024-11-27 00:35:17,0,0.007136,0.006621,1.0
2024-11-27 00:35:18,0,0.007311,0.006621,1.0
2024-11-27 00:35:19,0,0.007339,0.006621,1.0
2024-11-27 00:35:20,0,0.007348,0.006621,1.0
2024-11-27 00:35:22,0,0.007355,0.006621,1.0
2024-11-27 00:35:23,0,0.00734,0.006621,1.0
2024-11-27 00:35:24,0,0.007294,0.006621,1.0
2024-11-27 00:35:25,0,0.007322,0.006621,1.0
2024-11-27 00:35:26,0,0.007338,0.006621,1.0
2024-11-27 00:35:27,0,0.007321,0.006621,1.0
2024-11-27 00:35:28,2,0.007075,0.006342,0.999986
2024-11-27 00:35:28,0,0.007302,0.006621,1.0
2024-11-27 00:35:29,2,0.008216,0.006342,0.9999323
2024-11-27 00:35:29,0,0.007384,0.006621,1.0
2024-11-27 00:35:30,1,0.006445,0.006342,0.99999887
2024-11-27 00:35:30,0,0.006942,0.006621,0.9999974
2024-11-27 00:35:31,0,0.006974,0.006621,0.9999978
2024-11-27 00:35:32,0,0.006973,0.006621,0.999998
2024-11-27 00:35:33,0,0.006991,0.006621,0.99999774
2024-11-27 00:35:35,0,0.006977,0.006621,0.9999975
2024-11-27 00:35:36,0,0.006949,0.006621,0.9999976
2024-11-27 00:35:37,0,0.00695,0.006621,0.9999975
2024-11-27 00:35:38,0,0.006975,0.006621,0.9999976
2024-11-27 00:35:39,0,0.006959,0.006621,0.9999976
2024-11-27 00:35:40,0,0.00695,0.006621,0.999998
2024-11-27 00:35:41,0,0.006981,0.006621,0.9999976
2024-11-27 00:35:42,0,0.006953,0.006621,0.99999774
2024-11-27 00:35:43,0,0.006951,0.006621,0.9999978
2024-11-27 00:35:48,0,0.006942,0.006925,0.99999803
2024-11-27 00:35:49,0,0.006977,0.006925,0.99999785
2024-11-27 00:36:27,0,0.007091,0.007077,1.0
2024-11-27 00:36:47,1,0.006498,0.006342,1.0
2024-11-27 00:36:47,0,0.007222,0.007077,0.9995071
2024-11-27 00:36:49,0,0.007418,0.007077,1.0
2024-11-27 00:36:51,0,0.007582,0.007077,0.9999992
2024-11-27 00:36:51,1,0.006601,0.006342,1.0
2024-11-27 00:36:52,0,0.008439,0.007077,0.9999996
2024-11-27 00:36:53,0,0.007439,0.007077,0.99999994
2024-11-27 00:36:54,0,0.007627,0.007077,1.0
2024-11-27 00:36:55,0,0.007617,0.007077,1.0
2024-11-27 00:36:56,0,0.007603,0.007077,1.0
2024-11-27 00:36:57,0,0.007625,0.007077,1.0
2024-11-27 00:36:58,0,0.007624,0.007077,1.0
2024-11-27 00:36:59,0,0.007609,0.007077,1.0
2024-11-27 00:37:00,0,0.007703,0.007077,1.0
2024-11-27 00:37:01,0,0.007412,0.007077,0.9999969
2024-11-27 00:37:01,1,0.006484,0.006342,0.99999994
2024-11-27 00:37:02,0,0.007354,0.007077,0.9999999
2024-11-27 00:37:02,1,0.006394,0.006342,0.99999994
2024-11-27 00:37:17,2,0.004313,0.003742,0.991158
2024-11-27 00:37:21,0,0.008059,0.007077,1.0
2024-11-27 00:37:21,1,0.005885,0.005771,0.9999621
2024-11-27 00:37:32,1,0.005813,0.005771,0.99998736
2024-11-27 00:37:33,1,0.006147,0.005771,0.9999808
2024-11-27 00:37:34,1,0.00578,0.005771,0.9998859
2024-11-27 00:37:35,2,0.004521,0.004503,0.9924919
2024-11-27 00:37:36,2,0.004547,0.004503,0.99346995
2024-11-27 00:37:37,2,0.004556,0.004503,0.9924369
2024-11-27 00:37:38,2,0.004611,0.004503,0.9949108
2024-11-27 00:37:39,2,0.004725,0.004503,0.99650425
2024-11-27 00:37:41,2,0.005044,0.00501,0.9993375
2024-11-27 00:37:42,2,0.005134,0.00501,0.99913496
